,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
155,"00:09:00,081","00:09:01,958","<i>""Mr. Chappelle,</i> <i>we had to arrest your friend.</i>",0,0.0,,,,540.08,541.96
156,"00:09:02,041","00:09:04,502","<i>He refused to take our breathalyzer test.""</i>",0,0.0,,,,542.04,544.5
157,"00:09:04,585","00:09:06,629","<i>I said, ""That motherfucker.</i>",2,2.269999999999982,"#60, #61, ","546.2, 548.01, ","547.53, 548.95, ",544.59,546.63
158,"00:09:08,422","00:09:10,383",<i>Not complying? That's odd.</i>,0,0.0,,,,548.42,550.38
159,"00:09:11,759","00:09:13,135","<i>So, officer, what's gonna happen to me?""</i>",0,0.0,,,,551.76,553.13
160,"00:09:13,219","00:09:15,763","<i>""You're fine. We're just gonna have to</i> <i>ask you to step out of the car</i>",0,0.0,,,,553.22,555.76
161,"00:09:15,846","00:09:17,139","<i>so we can impound the vehicle,</i>",0,0.0,,,,555.85,557.14
162,"00:09:17,223","00:09:18,683","<i>and we'll arrange for you</i> <i>to have a ride home.""</i>",0,0.0,,,,557.22,558.68
163,"00:09:18,766","00:09:23,312","<i>I said, ""Oh, well, no.</i> <i>I would rather you just give me the keys.""</i>",1,0.9099999999999682,"#62, ","563.08, ","563.99, ",558.77,563.31
164,"00:09:24,939","00:09:27,191","<i>He said, ""Mr. Chappelle,</i> <i>your friend already told us</i>",0,0.0,,,,564.94,567.19
165,"00:09:27,275","00:09:28,442",<i>he's your designated driver.</i>,0,0.0,,,,567.27,568.44
166,"00:09:28,526","00:09:30,486","<i>We can't let you drive in this condition.""</i>",0,0.0,,,,568.53,570.49
167,"00:09:30,570","00:09:32,446","<i>I was like, ""No, nigga, I'm good.""</i>",1,0.7000000000000455,"#63, ","572.15, ","572.85, ",570.57,572.45
168,"00:09:34,657","00:09:38,411","<i>And then suddenly,</i> <i>the shit turned into Vegas.</i>",0,0.0,,,,574.66,578.41
169,"00:09:39,495","00:09:40,496",<i>He was like...</i>,0,0.0,,,,579.5,580.5
170,"00:09:41,497","00:09:43,332","<i>""I'll let you blow for it.""</i>",0,0.0,,,,581.5,583.33
171,"00:09:43,416","00:09:44,750","<i>I said, ""Excuse me?""</i>",0,0.0,,,,583.42,584.75
172,"00:09:47,044","00:09:48,629","<i>He said,</i> <i>""If you blow in my breathalyzer--""</i>",0,0.0,,,,587.04,588.63
173,"00:09:48,713","00:09:51,048","<i>I said, ""Oh, nigga, I thought</i> <i>you was trying to get your dick sucked.</i>",0,0.0,,,,588.71,591.05
174,"00:09:51,132","00:09:52,258",<i>What's the--</i>,1,7.920000000000073,"#64, ","591.16, ","599.08, ",591.13,592.26
175,"00:09:52,341","00:09:53,426",<i>Whew!</i>,0,0.0,,,,592.34,593.43
176,"00:09:54,302","00:09:55,970","<i>Whew!""</i>",0,0.0,,,,594.3,595.97
177,"00:09:58,973","00:10:04,937","<i>""If you blow in my breathalyzer and pass,</i> <i>I'll give you the keys to the car.""</i>",0,0.0,,,,598.97,604.94
178,"00:10:05,021","00:10:06,355","<i>I said, ""Uh...</i>",1,1.2600000000001046,"#65, ","606.43, ","607.69, ",605.02,606.36
179,"00:10:07,690","00:10:09,275","<i>set 'em up, nigga. Let's play.""</i>",2,2.5399999999999636,"#66, #67, ","608.73, 611.98, ","610.63, 612.62, ",607.69,609.27
180,"00:10:12,278","00:10:13,571",<i>And I blew in that thing.</i>,1,1.5499999999999545,"#68, ","613.51, ","615.06, ",612.28,613.57
181,"00:10:13,654","00:10:15,281",<i>[exhales deeply]</i>,0,0.0,,,,613.65,615.28
