,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
879,"00:50:11,300","00:50:13,719","You talk your shit like you will, but you ain’t.",1,1.4500000000002728,"#486, ","3013.31, ","3014.76, ",3011.3,3013.72
880,"00:50:14,053","00:50:15,095",And she know it.,0,0.0,,,,3014.05,3015.09
881,"00:50:15,179","00:50:17,115","I told my wife the other day, “Let me tell you something.",1,2.7100000000000364,"#487, ","3016.71, ","3019.42, ",3015.18,3017.11
882,"00:50:17,139","00:50:19,058","You keep treating me the way you treat me,",0,0.0,,,,3017.14,3019.06
883,"00:50:19,141","00:50:20,351","one morning you gonna wake up,",0,0.0,,,,3019.14,3020.35
884,"00:50:20,434","00:50:22,355","and I’m gonna be sittin’ right there, goddamn it.",1,8.86999999999989,"#488, ","3021.57, ","3030.44, ",3020.43,3022.36
885,"00:50:24,521","00:50:26,982",That black medical bag and your cappuccino.,0,0.0,,,,3024.52,3026.98
886,"00:50:27,358","00:50:29,026",Right there. I ain’t going nowhere.,0,0.0,,,,3027.36,3029.03
887,"00:50:29,109","00:50:30,109",I ain’t going nowhere.”,1,2.8600000000001273,"#489, ","3032.56, ","3035.42, ",3029.11,3030.11
888,"00:50:32,988","00:50:34,073",They ain’t going nowhere.,0,0.0,,,,3032.99,3034.07
889,"00:50:35,241","00:50:37,785",My wife is beautiful. She’s half white and half black.,1,0.9899999999997817,"#490, ","3037.61, ","3038.6, ",3035.24,3037.78
890,"00:50:38,285","00:50:40,913","There’s up sides to that and down sides to that, you know?",1,0.75,"#491, ","3040.41, ","3041.16, ",3038.28,3040.91
891,"00:50:40,996","00:50:44,291","’Cause she use the nigga word with me, I don’t know what side called me a nigga.",1,4.639999999999873,"#492, ","3043.76, ","3048.4, ",3041.0,3044.29
892,"00:50:47,711","00:50:50,172","If the black side of her called me a nigga, cool.",1,0.9499999999998181,"#493, ","3049.84, ","3050.79, ",3047.71,3050.17
893,"00:50:51,131","00:50:54,301","But if the white side of her called me a nigga, we got a fucking problem.",1,2.519999999999982,"#494, ","3053.56, ","3056.08, ",3051.13,3054.3
894,"00:50:55,386","00:50:58,264","You gonna make me say, “Don’t call me a nigga, you cracker bitch!",1,8.480000000000018,"#495, ","3057.24, ","3065.72, ",3055.39,3058.26
895,"00:50:59,098","00:51:00,349",You honky whore.”,0,0.0,,,,3059.1,3060.35
896,"00:51:06,689","00:51:09,709","’Cause when I’m fighting with my wife, I hope I’m arguing with the white side,",0,0.0,,,,3066.69,3069.71
897,"00:51:09,733","00:51:13,404",’cause white women don’t curse you out and insult your genitalia.,0,0.0,,,,3069.73,3073.4
898,"00:51:13,487","00:51:16,573","In an argument, a white woman will listen to you...",0,0.0,,,,3073.49,3076.57
899,"00:51:17,283","00:51:18,534","and then she’ll huff,",1,0.7699999999999818,"#496, ","3078.55, ","3079.32, ",3077.28,3078.53
900,"00:51:18,617","00:51:21,745",and then she’ll walk to her room and call her lawyer.,1,4.8100000000004,"#497, ","3080.49, ","3085.3, ",3078.62,3081.74
901,"00:51:25,249","00:51:28,794","I mean, where you think that term “irreconcilable differences” come from?",1,0.8099999999999454,"#498, ","3088.16, ","3088.97, ",3085.25,3088.79
902,"00:51:28,877","00:51:30,671",It didn’t come from a black woman.,1,0.9200000000000728,"#499, ","3089.94, ","3090.86, ",3088.88,3090.67
903,"00:51:30,754","00:51:33,132","For a black woman, every difference is reconcilable,",0,0.0,,,,3090.75,3093.13
904,"00:51:33,215","00:51:35,426",long as she got a knife and a fucking rolling pin.,1,3.25,"#500, ","3094.95, ","3098.2, ",3093.22,3095.43
905,"00:51:39,763","00:51:42,683",’Cause we live in a very affluent neighborhood now.,0,0.0,,,,3099.76,3102.68
906,"00:51:43,350","00:51:45,185",So when we argue...,1,1.0499999999997272,"#501, ","3104.94, ","3105.99, ",3103.35,3105.18
907,"00:51:45,894","00:51:49,982",we don’t yell no more because there’s an echo in the suburbs.,0,0.0,,,,3105.89,3109.98
908,"00:51:50,065","00:51:52,860",And that shit reverberates all the way around the block.,1,1.430000000000291,"#502, ","3112.37, ","3113.8, ",3110.07,3112.86
909,"00:51:52,943","00:51:55,988",“Motherfucker! Motherfucker. Motherfucker. Motherfucker.,1,1.7600000000002183,"#503, ","3115.47, ","3117.23, ",3112.94,3115.99
910,"00:51:56,071","00:51:58,490",Motherfucker. Motherfucker. Motherfucker. Motherfucker--,1,4.269999999999982,"#504, ","3118.48, ","3122.75, ",3116.07,3118.49
911,"00:51:58,574","00:52:01,076","Oh, shit! Somebody in our house.”",0,0.0,,,,3118.57,3121.08
912,"00:52:02,828","00:52:04,663","But in the ghetto, ain’t no echo.",1,1.4699999999998,"#505, ","3123.8, ","3125.27, ",3122.83,3124.66
913,"00:52:04,747","00:52:07,107",There’s just a bunch of motherfuckers yelling at each other.,1,3.650000000000091,"#506, ","3126.33, ","3129.98, ",3124.75,3127.11
914,"00:52:07,708","00:52:10,711","And if you think somebody in your house, somebody’s in your house.",2,1.9100000000003092,"#507, #508, ","3130.45, 3134.03, ","3131.78, 3134.61, ",3127.71,3130.71
915,"00:52:14,423","00:52:17,426",Now I forgave the driver. I forgave that driver that hit me.,0,0.0,,,,3134.42,3137.43
916,"00:52:17,509","00:52:18,844",I’m not even mad at him.,1,1.5799999999999272,"#509, ","3138.71, ","3140.29, ",3137.51,3138.84
917,"00:52:18,927","00:52:22,306",But I’ll tell you who is mad at him. All my white neighbors.,1,11.740000000000236,"#510, ","3142.43, ","3154.17, ",3138.93,3142.31
918,"00:52:26,101","00:52:29,813","“Now if you ain’t never hit this nigga, he wouldn’t be livin’ next to me!",0,0.0,,,,3146.1,3149.81
919,"00:52:29,897","00:52:31,357",I got daughters.,1,0.7600000000002183,"#511, ","3155.02, ","3155.78, ",3149.9,3151.36
920,"00:52:35,778","00:52:38,447",Group of biracial motherfuckers runnin’ around here.”,3,5.710000000000036,"#512, #513, #514, ","3156.72, 3159.79, 3164.36, ","3159.28, 3160.91, 3166.39, ",3155.78,3158.45
921,"00:52:46,121","00:52:48,207","You know, God gave me a second chance.",0,0.0,,,,3166.12,3168.21
922,"00:52:48,290","00:52:49,625",And I wanted to do better.,1,7.7400000000002365,"#515, ","3169.06, ","3176.8, ",3168.29,3169.62
923,"00:52:49,708","00:52:51,126","[cheering, applauding]",0,0.0,,,,3169.71,3171.13
924,"00:52:51,210","00:52:52,461",I wanted to do better.,0,0.0,,,,3171.21,3172.46
925,"00:52:54,421","00:52:57,549","Especially on my marriage. Like my wife, I love my wife.",0,0.0,,,,3174.42,3177.55
926,"00:52:57,633","00:52:58,675",She call me on my shit.,0,0.0,,,,3177.63,3178.68
927,"00:52:58,759","00:53:00,570","She said, “Tracy, let me tell you something, man.",0,0.0,,,,3178.76,3180.57
928,"00:53:00,594","00:53:03,389","It’s all right to be an asshole, but don’t become a piece of shit.”",1,2.3799999999996544,"#516, ","3182.32, ","3184.7, ",3180.59,3183.39
929,"00:53:04,223","00:53:07,434",’Cause there is a difference between an asshole and a piece of shit.,1,2.549999999999727,"#517, ","3185.53, ","3188.08, ",3184.22,3187.43
930,"00:53:07,518","00:53:10,896",Asshole will ruin your summer. Piece of shit will ruin your 20s.,1,1.8800000000001091,"#518, ","3190.66, ","3192.54, ",3187.52,3190.9
931,"00:53:12,398","00:53:13,982",Asshole will call you fat.,1,1.5900000000001455,"#519, ","3192.99, ","3194.58, ",3192.4,3193.98
